id,name,height,weight,base_experience,order,is_default,location_area_encounters,abilities,types,moves,stats,held_items,cries,forms,game_indices,sprites,species,past_abilities,past_types
86,seel,11,900,65,139,True,https://pokeapi.co/api/v2/pokemon/86/encounters,"thick-fat, hydration, ice-body",water,"pay-day, slam, headbutt, horn-drill, body-slam","{""hp"": 65, ""attack"": 45, ""defense"": 55, ""special-attack"": 45, ""special-defense"": 70, ""speed"": 45}",aspear-berry,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/86.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/86.ogg""}",seel,"58, 58, 58, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/86.png,seel,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
87,dewgong,17,1200,166,140,True,https://pokeapi.co/api/v2/pokemon/87/encounters,"thick-fat, hydration, ice-body","water, ice","pay-day, headbutt, horn-drill, body-slam, take-down","{""hp"": 90, ""attack"": 70, ""defense"": 80, ""special-attack"": 70, ""special-defense"": 95, ""speed"": 70}","aspear-berry, never-melt-ice","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/87.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/87.ogg""}",dewgong,"120, 120, 120, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/87.png,dewgong,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
88,grimer,9,300,65,141,True,https://pokeapi.co/api/v2/pokemon/88/encounters,"stench, sticky-hold, poison-touch",poison,"pound, fire-punch, ice-punch, thunder-punch, headbutt","{""hp"": 80, ""attack"": 80, ""defense"": 50, ""special-attack"": 40, ""special-defense"": 50, ""speed"": 25}","nugget, black-sludge","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/88.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/88.ogg""}",grimer,"13, 13, 13, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/88.png,grimer,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
89,muk,12,300,175,143,True,https://pokeapi.co/api/v2/pokemon/89/encounters,"stench, sticky-hold, poison-touch",poison,"pound, fire-punch, ice-punch, thunder-punch, headbutt","{""hp"": 105, ""attack"": 105, ""defense"": 75, ""special-attack"": 65, ""special-defense"": 100, ""speed"": 50}","nugget, toxic-orb, black-sludge","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/89.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/89.ogg""}",muk,"136, 136, 136, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/89.png,muk,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
90,shellder,3,40,61,145,True,https://pokeapi.co/api/v2/pokemon/90/encounters,"shell-armor, skill-link, overcoat",water,"headbutt, tackle, take-down, double-edge, twineedle","{""hp"": 30, ""attack"": 65, ""defense"": 100, ""special-attack"": 45, ""special-defense"": 25, ""speed"": 40}","pearl, big-pearl","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/90.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/90.ogg""}",shellder,"23, 23, 23, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/90.png,shellder,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
91,cloyster,15,1325,184,146,True,https://pokeapi.co/api/v2/pokemon/91/encounters,"shell-armor, skill-link, overcoat","water, ice","headbutt, tackle, body-slam, take-down, double-edge","{""hp"": 50, ""attack"": 95, ""defense"": 180, ""special-attack"": 85, ""special-defense"": 45, ""speed"": 70}","pearl, big-pearl","{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/91.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/91.ogg""}",cloyster,"139, 139, 139, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/91.png,cloyster,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
92,gastly,13,1,62,147,True,https://pokeapi.co/api/v2/pokemon/92/encounters,levitate,"ghost, poison","fire-punch, ice-punch, thunder-punch, headbutt, disable","{""hp"": 30, ""attack"": 35, ""defense"": 30, ""special-attack"": 100, ""special-defense"": 35, ""speed"": 80}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/92.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/92.ogg""}",gastly,"25, 25, 25, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/92.png,gastly,[],[]
93,haunter,16,1,142,148,True,https://pokeapi.co/api/v2/pokemon/93/encounters,levitate,"ghost, poison","fire-punch, ice-punch, thunder-punch, headbutt, mega-drain","{""hp"": 45, ""attack"": 50, ""defense"": 45, ""special-attack"": 115, ""special-defense"": 55, ""speed"": 95}",spell-tag,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/93.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/93.ogg""}",haunter,"147, 147, 147, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/93.png,haunter,[],[]
94,gengar,15,405,225,149,True,https://pokeapi.co/api/v2/pokemon/94/encounters,cursed-body,"ghost, poison","mega-punch, fire-punch, ice-punch, thunder-punch, mega-kick","{""hp"": 60, ""attack"": 65, ""defense"": 60, ""special-attack"": 130, ""special-defense"": 75, ""speed"": 110}",spell-tag,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/94.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/94.ogg""}",gengar,"14, 14, 14, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/94.png,gengar,"[{""abilities"": [{""ability"": {""name"": ""levitate"", ""url"": ""https://pokeapi.co/api/v2/ability/26/""}, ""is_hidden"": false, ""slot"": 1}], ""generation"": {""name"": ""generation-vi"", ""url"": ""https://pokeapi.co/api/v2/generation/6/""}}]",[]
95,onix,88,2100,77,151,True,https://pokeapi.co/api/v2/pokemon/95/encounters,"rock-head, sturdy, weak-armor","rock, ground","bind, slam, headbutt, tackle, body-slam","{""hp"": 35, ""attack"": 45, ""defense"": 160, ""special-attack"": 30, ""special-defense"": 45, ""speed"": 70}",hard-stone,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/95.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/95.ogg""}",onix,"34, 34, 34, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/95.png,onix,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
96,drowzee,10,324,66,154,True,https://pokeapi.co/api/v2/pokemon/96/encounters,"insomnia, forewarn, inner-focus",psychic,"pound, mega-punch, fire-punch, ice-punch, thunder-punch","{""hp"": 60, ""attack"": 48, ""defense"": 45, ""special-attack"": 43, ""special-defense"": 90, ""speed"": 42}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/96.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/96.ogg""}",drowzee,"48, 48, 48, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/96.png,drowzee,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
97,hypno,16,756,169,155,True,https://pokeapi.co/api/v2/pokemon/97/encounters,"insomnia, forewarn, inner-focus",psychic,"pound, mega-punch, fire-punch, ice-punch, thunder-punch","{""hp"": 85, ""attack"": 73, ""defense"": 70, ""special-attack"": 73, ""special-defense"": 115, ""speed"": 67}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/97.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/97.ogg""}",hypno,"129, 129, 129, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/97.png,hypno,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
98,krabby,4,65,65,156,True,https://pokeapi.co/api/v2/pokemon/98/encounters,"hyper-cutter, shell-armor, sheer-force",water,"vice-grip, guillotine, swords-dance, cut, slam","{""hp"": 30, ""attack"": 105, ""defense"": 90, ""special-attack"": 25, ""special-defense"": 25, ""speed"": 50}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/98.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/98.ogg""}",krabby,"78, 78, 78, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/98.png,krabby,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
99,kingler,13,600,166,157,True,https://pokeapi.co/api/v2/pokemon/99/encounters,"hyper-cutter, shell-armor, sheer-force",water,"vice-grip, guillotine, swords-dance, cut, slam","{""hp"": 55, ""attack"": 130, ""defense"": 115, ""special-attack"": 50, ""special-defense"": 50, ""speed"": 75}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/99.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/99.ogg""}",kingler,"138, 138, 138, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/99.png,kingler,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
100,voltorb,5,104,66,158,True,https://pokeapi.co/api/v2/pokemon/100/encounters,"soundproof, static, aftermath",electric,"headbutt, tackle, take-down, double-edge, sonic-boom","{""hp"": 40, ""attack"": 30, ""defense"": 50, ""special-attack"": 55, ""special-defense"": 55, ""speed"": 100}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/100.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/100.ogg""}",voltorb,"6, 6, 6, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/100.png,voltorb,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
101,electrode,12,666,172,159,True,https://pokeapi.co/api/v2/pokemon/101/encounters,"soundproof, static, aftermath",electric,"headbutt, tackle, take-down, double-edge, sonic-boom","{""hp"": 60, ""attack"": 50, ""defense"": 70, ""special-attack"": 80, ""special-defense"": 80, ""speed"": 150}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/101.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/101.ogg""}",electrode,"141, 141, 141, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/101.png,electrode,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
102,exeggcute,4,25,65,160,True,https://pokeapi.co/api/v2/pokemon/102/encounters,"chlorophyll, harvest","grass, psychic","swords-dance, headbutt, take-down, double-edge, psybeam","{""hp"": 60, ""attack"": 40, ""defense"": 80, ""special-attack"": 60, ""special-defense"": 45, ""speed"": 40}",psychic-seed,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/102.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/102.ogg""}",exeggcute,"12, 12, 12, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/102.png,exeggcute,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
103,exeggutor,20,1200,186,161,True,https://pokeapi.co/api/v2/pokemon/103/encounters,"chlorophyll, harvest","grass, psychic","swords-dance, stomp, headbutt, body-slam, take-down","{""hp"": 95, ""attack"": 95, ""defense"": 85, ""special-attack"": 125, ""special-defense"": 75, ""speed"": 55}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/103.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/103.ogg""}",exeggutor,"10, 10, 10, 103, 103, 103, 103, 103, 103, 103, 103, 103, 103, 103, 103, 103, 103, 103, 103, 103",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/103.png,exeggutor,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
104,cubone,4,65,64,163,True,https://pokeapi.co/api/v2/pokemon/104/encounters,"rock-head, lightning-rod, battle-armor",ground,"mega-punch, fire-punch, thunder-punch, swords-dance, double-kick","{""hp"": 50, ""attack"": 50, ""defense"": 95, ""special-attack"": 40, ""special-defense"": 50, ""speed"": 35}",thick-club,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/104.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/104.ogg""}",cubone,"17, 17, 17, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/104.png,cubone,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
105,marowak,10,450,149,164,True,https://pokeapi.co/api/v2/pokemon/105/encounters,"rock-head, lightning-rod, battle-armor",ground,"mega-punch, fire-punch, thunder-punch, swords-dance, mega-kick","{""hp"": 60, ""attack"": 80, ""defense"": 110, ""special-attack"": 50, ""special-defense"": 80, ""speed"": 45}",thick-club,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/105.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/105.ogg""}",marowak,"145, 145, 145, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/105.png,marowak,"[{""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
106,hitmonlee,15,498,159,168,True,https://pokeapi.co/api/v2/pokemon/106/encounters,"limber, reckless, unburden",fighting,"mega-punch, swords-dance, double-kick, mega-kick, jump-kick","{""hp"": 50, ""attack"": 120, ""defense"": 53, ""special-attack"": 35, ""special-defense"": 110, ""speed"": 87}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/106.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/106.ogg""}",hitmonlee,"43, 43, 43, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/106.png,hitmonlee,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
107,hitmonchan,14,502,159,169,True,https://pokeapi.co/api/v2/pokemon/107/encounters,"keen-eye, iron-fist, inner-focus",fighting,"comet-punch, mega-punch, fire-punch, ice-punch, thunder-punch","{""hp"": 50, ""attack"": 105, ""defense"": 79, ""special-attack"": 35, ""special-defense"": 110, ""speed"": 76}",,"{""latest"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/107.ogg"", ""legacy"": ""https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/legacy/107.ogg""}",hitmonchan,"44, 44, 44, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/107.png,hitmonchan,"[{""abilities"": [{""ability"": null, ""is_hidden"": false, ""slot"": 2}], ""generation"": {""name"": ""generation-iii"", ""url"": ""https://pokeapi.co/api/v2/generation/3/""}}, {""abilities"": [{""ability"": null, ""is_hidden"": true, ""slot"": 3}], ""generation"": {""name"": ""generation-iv"", ""url"": ""https://pokeapi.co/api/v2/generation/4/""}}]",[]
